FILE PATH,JS SELECTOR,ROW,TYPE,CLASSES,TRANSLATIONS STRINGS
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\providers\assignedMemberProviderItem.html,js--assigned_member_provider_item-edit,82,button,btn btn--icon btn--plain mx-auto mt-20 js--assigned_member_provider_item-edit,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\providers\assignedMemberProviderItem.html,js--assigned_member_provider_item-delete,88,button,btn btn--icon btn--plain mt-20 js--assigned_member_provider_item-delete,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\providers\assignedPolicyProviderFeeItem.html,js--assigned_policy_provider_fee_item-wrapper,1,div,provider-wrapper__item__row oj-flex oj-sm-12 js--assigned_policy_provider_fee_item-wrapper,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\providers\assignedPolicyProviderFeeItem.html,js--assigned_policy_provider_fee_item-edit_fee,55,button,btn btn--icon btn--plain js--assigned_policy_provider_fee_item-edit_fee,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\providers\assignedPolicyProviderFeeItem.html,js--assigned_policy_provider_fee_item-delete_fee,58,button,btn btn--icon btn--plain pl-10 js--assigned_policy_provider_fee_item-delete_fee,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\providers\assignedPolicyProviderFeeItem.html,js--assigned_policy_provider_fee_item-feetype_label,72,oj-label,oj-label oj-component oj-complete js--assigned_policy_provider_fee_item-feetype_label,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\providers\assignedPolicyProviderFeeItem.html,js--assigned_policy_provider_fee_item-feetype_select,77,oj-select-one,select assigned-policy-provider-fee-item-validated-input js--assigned_policy_provider_fee_item-feetype_select,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\providers\assignedPolicyProviderFeeItem.html,js--assigned_policy_provider_fee_item-valuetype_label,90,oj-label,oj-label oj-component oj-complete js--assigned_policy_provider_fee_item-valuetype_label,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\providers\assignedPolicyProviderFeeItem.html,js--assigned_policy_provider_fee_item-valuetype_select,95,oj-select-one,select assigned-policy-provider-fee-item-validated-input js--assigned_policy_provider_fee_item-valuetype_select,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\providers\assignedPolicyProviderFeeItem.html,js--assigned_policy_provider_fee_item-provider_label,109,oj-label,js--assigned_policy_provider_fee_item-provider_label,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\providers\assignedPolicyProviderFeeItem.html,js--member_premium_adjustments_item-amount,110,oj-input-text,input oj-inputtext oj-form-control oj-component oj-complete oj-flex oj-sm-align-items-center js--member_premium_adjustments_item-amount assigned-policy-provider-fee-item-validated-input,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\providers\assignedPolicyProviderFeeItem.html,js--assigned_policy_provider_fee_item-selectbox_label,121,oj-label,oj-label oj-component oj-complete js--assigned_policy_provider_fee_item-selectbox_label,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\providers\assignedPolicyProviderFeeItem.html,js--assigned_policy_provider_fee_item-providervalue_label,133,oj-label,js--assigned_policy_provider_fee_item-providervalue_label,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\providers\assignedPolicyProviderFeeItem.html,js--member_premium_adjustments_item-amount,134,oj-input-text,input oj-inputtext oj-form-control oj-component oj-complete oj-flex oj-sm-align-items-center js--member_premium_adjustments_item-amount assigned-policy-provider-fee-item-validated-input,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\providers\assignedPolicyProviderFeeItem.html,js--assigned_policy_provider_fee_item-currency_label,145,oj-label,oj-label oj-component oj-complete js--assigned_policy_provider_fee_item-currency_label,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\providers\assignedPolicyProviderFeeItem.html,js--assigned_policy_provider_fee_item-select_value,150,oj-select-one,select oj-complete assigned-policy-provider-fee-item-validated-input js--assigned_policy_provider_fee_item-select_value,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\providers\assignedPolicyProviderFeeItem.html,js--assigned_policy_provider_fee_item-feevalue_label,170,oj-label,oj-label oj-component oj-complete js--assigned_policy_provider_fee_item-feevalue_label,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\providers\assignedPolicyProviderFeeItem.html,js--assigned_policy_provider_fee_item-savefee,181,button,btn btn--icon btn--outline btn--outline-green btn--outline-slim js--assigned_policy_provider_fee_item-savefee,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\providers\assignedPolicyProviderFeeItem.html,js--assigned_policy_provider_fee_item-cancelfee,184,button,btn btn--icon btn--outline btn--outline-green btn--outline-slim ml-10 js--assigned_policy_provider_fee_item-cancelfee,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\providers\assignedPolicyProviderItem.html,js--contact_info_details-container,2,div,provider-row oj-sm-12 mb-25 js--contact_info_details-container,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\providers\assignedPolicyProviderItem.html,js--assigned_policy_provider_item-row_items,3,div,oj-flex provider-row__header js--assigned_policy_provider_item-row_items,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\providers\assignedPolicyProviderItem.html,js--assigned_policy_provider_item-stopdate_label,73,oj-label,oj-label oj-component oj-complete js--assigned_policy_provider_item-stopdate_label,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\providers\assignedPolicyProviderItem.html,js--assigned_policy_provider_item-date,78,oj-input-date,js--assigned_policy_provider_item-date date-input oj-inputdatetime-date-only oj-component oj-inputdatetime oj-form-control oj-required oj-complete assigned-policy-provider-item-validated-input,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\providers\assignedPolicyProviderItem.html,js--assigned_policy_provider_item-editprovider,83,button,btn btn--icon btn--outline btn--outline-green btn--outline-slim js--assigned_policy_provider_item-editprovider,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\providers\assignedPolicyProviderItem.html,js--assigned_policy_provider_item-cancelprovider,88,button,btn btn--icon btn--outline btn--outline-green btn--outline-slim js--assigned_policy_provider_item-cancelprovider,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\providers\assignedPolicyProviderItem.html,js--contact_info_details-go_to_edit_contact,96,button,btn btn--icon btn--plain mx-auto mt-20 js--contact_info_details-go_to_edit_contact,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\providers\assignedPolicyProviderItem.html,js--contact_info_details-open_delete_contact,104,button,btn btn--icon btn--plain mt-20 js--contact_info_details-open_delete_contact,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\providers\assignedPolicyProviderItem.html,js--contact_info_details-collapse_expand,112,button,btn btn--icon btn--plain mx-auto mt-25 js--contact_info_details-collapse_expand,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\providers\assignedPolicyProviderItem.html,js--assigned_policy_provider_item-extended_row_attributes,126,div,provider-wrapper oj-sm-12 js--assigned_policy_provider_item-extended_row_attributes,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\providers\assignedPolicyProviderItem.html,js--assigned_policy_provider_item-providerfee,134,div,provider-wrapper__item oj-flex oj-sm-12 js--assigned_policy_provider_item-providerfee,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\providers\assignedPolicyProviderItem.html,js--customer_contacts-add_role,149,button,btn btn--icon btn--plain js--customer_contacts-add_role,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\providers\searchMemberProviderItem.html,js--contact_info_details-container,1,div,provider-row mb-10 oj-sm-12 js--contact_info_details-container,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\providers\searchMemberProviders.html,js--search_member_providers-container,1,div,panel panel--white panel--shadow js--search_member_providers-container,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\providers\searchMemberProviders.html,js--search_contacts-fetch,23,button,btn btn--size-md btn--background-green btn--width-200 js--search_contacts-fetch,"('CMN.provider.fetch'), visible: !disableFetchButton()"
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\providers\searchMemberProviders.html,js--search_member_providers-results,29,div,panel panel--white js--search_member_providers-results,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\providers\searchMemberProviders.html,js--search_member_providers-load_more,72,button,btn btn--plain btn--plain--bold btn--size-smd btn--plain--green btn--background-white loadMore js--search_member_providers-load_more,"('CMN.paging.loadMoreResults'), click: ()=>searchHandler.getNextPacket('searchContacts')"
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\providers\searchMemberProviders.html,js--search_member_providers-cancel,80,button,btn btn--size-sm btn--outline btn--outline-green px-35 btn--rounded-2 js--search_member_providers-cancel,('CMN.cancel')
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\providers\searchMemberProviders.html,js--search_member_providers-assign,88,button,button button--small px-35 btn--rounded-2 js--search_member_providers-assign mx-0,"('CMN.provider.assignProvider'),enable: !assignButtonDisabled()"
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\providers\searchPolicyProviderItem.html,js--contact_info_details-container,1,div,provider-row mb-15 oj-sm-12 js--contact_info_details-container,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\providers\searchPolicyProviders.html,js--search_policy_providers-container,1,div,panel panel--white panel--shadow js--search_policy_providers-container,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\providers\searchPolicyProviders.html,js--search_contacts-fetch,14,button,btn btn--size-md btn--background-green btn--width-200 js--search_contacts-fetch,"('CMN.provider.fetch'), visible: !disableFetchButton()"
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\providers\searchPolicyProviders.html,js--search_policy_providers-results,20,div,panel panel--white js--search_policy_providers-results,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\providers\searchPolicyProviders.html,js--search_policy_providers-providers,39,div,oj-flex oj-sm-12 px-60 js--search_policy_providers-providers,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\providers\searchPolicyProviders.html,js--search_contacts-load_more,60,button,btn btn--plain btn--plain--bold btn--size-smd btn--plain--green btn--background-white loadMore js--search_contacts-load_more,"('CMN.paging.loadMoreResults'), click: ()=>searchHandler.getNextPacket('searchContacts')"
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\providers\searchPolicyProviders.html,js--add_contact-cancel,70,button,btn btn--size-sm btn--outline btn--outline-green px-35 btn--rounded-2 js--add_contact-cancel,('CMN.cancel')
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\providers\searchPolicyProviders.html,js--add_contact-cancel,77,button,button button--small px-35 btn--rounded-2 js--add_contact-cancel mx-0,"('CMN.provider.assignProvider'), enable: btnClickAssignProviderEnabled(), click: btnClickAssignProviderEnabled()? btnClickAssignProvider : null, visible: searchHandler.providers()"
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\renewal\frSearchPolicyRenewal.html,js--fr_search_policy_renewal-container,1,div,oj-sm-12 pt-40 js--fr_search_policy_renewal-container,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\renewal\frSearchPolicyRenewal.html,js--fr_search_policy_renewal-mandatory-criteria,10,div,panel__body--type2 oj-flex oj-flex-items-pad oj-sm-12 oj-md-12 pt-25 mandatory-criteria js--fr_search_policy_renewal-mandatory-criteria,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\renewal\frSearchPolicyRenewal.html,js--fr_search_policy_renewal-insurance_company_lookup-title_label,13,oj-label,oj-label oj-component oj-complete mb-5 js--fr_search_policy_renewal-insurance_company_lookup-title_label,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\renewal\frSearchPolicyRenewal.html,js--fr_search_policy_renewal-insurance_company_lookup-title,15,label,oj-component-initnode js--fr_search_policy_renewal-insurance_company_lookup-title,('CMN.frPolicyInfo.insuranceCompany')
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\renewal\frSearchPolicyRenewal.html,js--fr_search_policy_renewal-insurance_company_lookup,18,div,select js--fr_search_policy_renewal-insurance_company_lookup,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\renewal\frSearchPolicyRenewal.html,js--fr_search_policy_renewal-expiry_date_from-title_label,34,oj-label,oj-label oj-component oj-complete js--fr_search_policy_renewal-expiry_date_from-title_label,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\renewal\frSearchPolicyRenewal.html,js--fr_search_policy_renewal-expiry_date_from-title,36,label,oj-component-initnode js--fr_search_policy_renewal-expiry_date_from-title,('CMN.frPolicyHeader.expiryDateFrom')
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\renewal\frSearchPolicyRenewal.html,js--fr_search_policy_renewal-expiry_date_from,39,oj-input-date,date-input mt-5 search-policy-renewal-validated-input js--fr_search_policy_renewal-expiry_date_from,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\renewal\frSearchPolicyRenewal.html,js--fr_search_policy_renewal-expiry_date_to-title_label,48,oj-label,oj-label oj-component oj-complete js--fr_search_policy_renewal-expiry_date_to-title_label,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\renewal\frSearchPolicyRenewal.html,js--fr_search_policy_renewal-expiry_date_to-title,50,label,oj-component-initnode js--fr_search_policy_renewal-expiry_date_to-title,('CMN.frPolicyHeader.expiryDateTo')
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\renewal\frSearchPolicyRenewal.html,js--fr_search_policy_renewal-expiry_date_to,55,oj-input-date,date-input mt-5 search-policy-renewal-validated-input js--fr_search_policy_renewal-expiry_date_to,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\renewal\frSearchPolicyRenewal.html,js--fr_search_policy_renewal-btn_click_fetch_data,85,button,btn btn--size-smd btn--background-green btn--width-140 js--fr_search_policy_renewal-btn_click_fetch_data,('CMN.searchFilter.fetchButton')
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\renewal\frSearchPolicyRenewal.html,js--fr_search_policy_renewal-results_table,107,table,table table--search table--bordered table--striped table--expandable js--fr_search_policy_renewal-results_table,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\renewal\frSearchPolicyRenewal.html,js--fr_search_policy_renewal-select_all_checkbox,114,oj-checkboxset,oj-flex-item oj-checkboxset-input-end checkboxset__checkbox js--fr_search_policy_renewal-select_all_checkbox,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\renewal\frSearchPolicyRenewal.html,js--fr_search_policy_renewal-select_all_check_box,116,oj-option,js--fr_search_policy_renewal-select_all_check_box,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\renewal\frSearchPolicyRenewal.html,js--fr_search_policy_renewal-btn_policy_no_order_by_asc,125,button,btn btn--plain btn--icon js--fr_search_policy_renewal-btn_policy_no_order_by_asc,('CMN.policyRenewal.policyNo')
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\renewal\frSearchPolicyRenewal.html,js--fr_search_policy_renewal-btn_policy_no_order_by_desc,129,button,btn btn--plain btn--icon js--fr_search_policy_renewal-btn_policy_no_order_by_desc,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\renewal\frSearchPolicyRenewal.html,js--fr_search_policy_renewal-btn_ext_policy_reference_order_by_asc,137,button,btn btn--plain btn--icon js--fr_search_policy_renewal-btn_ext_policy_reference_order_by_asc,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\renewal\frSearchPolicyRenewal.html,js--fr_search_policy_renewal-btn_ext_policy_reference_order_by_desc,142,button,btn btn--plain btn--icon js--fr_search_policy_renewal-btn_ext_policy_reference_order_by_desc,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\renewal\frSearchPolicyRenewal.html,js--fr_search_policy_renewal-btn_customer_name_order_by_asc,151,button,btn btn--plain btn--icon js--fr_search_policy_renewal-btn_customer_name_order_by_asc,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\renewal\frSearchPolicyRenewal.html,js--fr_search_policy_renewal-btn_customer_name_order_by_desc,155,button,btn btn--plain btn--icon js--fr_search_policy_renewal-btn_customer_name_order_by_desc,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\renewal\frSearchPolicyRenewal.html,js--fr_search_policy_renewal-btn_policy_type_order_by_asc,163,button,btn btn--plain btn--icon js--fr_search_policy_renewal-btn_policy_type_order_by_asc,('CMN.policyRenewal.policyType')
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\renewal\frSearchPolicyRenewal.html,js--fr_search_policy_renewal-btn_policy_type_order_by_desc,167,button,btn btn--plain btn--icon js--fr_search_policy_renewal-btn_policy_type_order_by_desc,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\renewal\frSearchPolicyRenewalItem.html,js--fr_search_policy_renewal_item-select_policies_table,3,table,table table--expandable table--bordered js--fr_search_policy_renewal_item-select_policies_table,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\renewal\frSearchPolicyRenewalItem.html,js--fr_search_policy_renewal_item-selected_policy_renewal_label,8,oj-checkboxset,checkboxset__checkbox search-policy-renewal-item js--fr_search_policy_renewal_item-selected_policy_renewal_label,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\renewal\frSearchPolicyRenewalItem.html,js--fr_search_policy_renewal_item-selected_policy_renewal,9,oj-option,js--fr_search_policy_renewal_item-selected_policy_renewal,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\renewal\frSearchPolicyRenewalItem.html,js--fr_search_policy_renewal_item-open_attachments_activity_name_is_select_policies_process,32,button,oj-flex-item btn btn--plain btn--icon step__attachement attachement-btn attachement-btn--icon attachement-btn--icon--small attachement-btn--icon--paperclip js--fr_search_policy_renewal_item-open_attachments_activity_name_is_select_policies_process,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\renewal\frSearchPolicyRenewalItem.html,js--fr_search_policy_renewal_item-expand_row_activity_name_is_select_policies_process,45,button,oj-flex-item btn btn--icon btn--plain js--fr_search_policy_renewal_item-expand_row_activity_name_is_select_policies_process,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\renewal\frSearchPolicyRenewalItem.html,js--fr_search_policy_renewal_item-view_renewed_policies_table,149,table,table table--expandable table--bordered js--fr_search_policy_renewal_item-view_renewed_policies_table,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\renewal\frSearchPolicyRenewalItem.html,js--fr_search_policy_renewal_item-open_attachments_activity_name_is_view_renewed_policies_process,174,button,oj-flex-item btn btn--plain btn--icon step__attachement attachement-btn attachement-btn--icon attachement-btn--icon--small attachement-btn--icon--paperclip  js--fr_search_policy_renewal_item-open_attachments_activity_name_is_view_renewed_policies_process,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\renewal\frSearchPolicyRenewalItem.html,js--fr_search_policy_renewal_item-expand_row_activity_name_is_view_renewed_policies_process,187,button,oj-flex-item btn btn--icon btn--plain js--fr_search_policy_renewal_item-expand_row_activity_name_is_view_renewed_policies_process,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\renewal\invalidPackagesItem.html,js--invalid_packages_item-container,3,div,oj-sm-12 package-wrapper px-60 oj-flex js--invalid_packages_item-container,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\renewal\invalidPackagesItem.html,js--invalid_packages_item-select_package,16,oj-select-one,select js--invalid_packages_item-select_package,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\renewal\reviewPolicyRenewal.html,js--review_policy_renewal-container,1,div,oj-flex-bar mainwrapper pageCreateInvoice js--review_policy_renewal-container,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\renewal\reviewPolicyRenewal.html,js--review_policy_renewal-panel,21,div,panel panel--white mt-70 js--review_policy_renewal-panel,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\renewal\reviewPolicyRenewal.html,js--review_policy_renewal-renewed_policies_table,41,table,table table--search table--bordered table--expandable js--review_policy_renewal-renewed_policies_table,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\renewal\reviewPolicyRenewal.html,js--review_policy_renewal-btn_new_policy_no_order_by_asc,48,button,btn btn--plain btn--icon js--review_policy_renewal-btn_new_policy_no_order_by_asc,('CMN.policyRenewal.newPolicyNo')
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\renewal\reviewPolicyRenewal.html,js--review_policy_renewal-btn_new_policy_no_order_by_desc,52,button,btn btn--plain btn--icon js--review_policy_renewal-btn_new_policy_no_order_by_desc,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\renewal\reviewPolicyRenewal.html,js--review_policy_renewal-btn_old_policy_no_order_by_asc,60,button,btn btn--plain btn--icon js--review_policy_renewal-btn_old_policy_no_order_by_asc,('CMN.policyRenewal.oldPolicyNo')
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\renewal\reviewPolicyRenewal.html,js--review_policy_renewal-btn_old_policy_no_order_by_desc,64,button,btn btn--plain btn--icon js--review_policy_renewal-btn_old_policy_no_order_by_desc,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\renewal\reviewPolicyRenewal.html,js--review_policy_renewal-btn_ext_policy_reference_order_by_asc,72,button,btn btn--plain btn--icon js--review_policy_renewal-btn_ext_policy_reference_order_by_asc,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\renewal\reviewPolicyRenewal.html,js--review_policy_renewal-btn_ext_policy_reference_order_by_desc,77,button,btn btn--plain btn--icon js--review_policy_renewal-btn_ext_policy_reference_order_by_desc,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\renewal\reviewPolicyRenewal.html,js--review_policy_renewal-btn_customer_name_order_by_asc,86,button,btn btn--plain btn--icon js--review_policy_renewal-btn_customer_name_order_by_asc,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\renewal\reviewPolicyRenewal.html,js--review_policy_renewal-btn_customer_name_order_by_desc,90,button,btn btn--plain btn--icon js--review_policy_renewal-btn_customer_name_order_by_desc,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\renewal\reviewPolicyRenewal.html,js--review_policy_renewal-btn_policy_type_order_by_asc,98,button,btn btn--plain btn--icon js--review_policy_renewal-btn_policy_type_order_by_asc,('CMN.policyRenewal.policyType')
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\renewal\reviewPolicyRenewal.html,js--review_policy_renewal-btn_policy_type_order_by_desc,102,button,btn btn--plain btn--icon js--review_policy_renewal-btn_policy_type_order_by_desc,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\renewal\reviewPolicyRenewal.html,js--review_policy_renewal-closse_task_button,145,button,btn btn--size-md btn--background-green btn--width-200 js--review_policy_renewal-closse_task_button,('CMN.frCreateCustomerButtons.closeTask')
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\renewal\searchForPolicyRenewals.html,js--search_for_policy_renewals-container,1,div,oj-flex-bar mainwrapper pageCreateInvoice js--search_for_policy_renewals-container,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\renewal\searchForPolicyRenewals.html,js--search_for_policy_renewals-back_action,33,button,btn btn--size-md btn--outline btn--outline-green frCIButton frCIBackButton btn--width-170 js--search_for_policy_renewals-back_action,('CMN.frCreateCustomerButtons.back')
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\renewal\searchForPolicyRenewals.html,js--search_for_policy_renewals-proceed_button,51,button,btn btn--size-md btn--background-green btn--width-200 js--search_for_policy_renewals-proceed_button,"('CMN.updateCustomer.proceed'),
                                        click: proceedButton, visible: proceedButtonEnabled()"
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\renewal\searchForPolicyRenewals.html,js--search_for_policy_renewals-update_products_packages_dialog,69,oj-dialog,dialog dialog--package js--search_for_policy_renewals-update_products_packages_dialog,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\renewal\updateProductsAndPackages.html,js--update_products_and_packages-container,1,div,oj-flex js--update_products_and_packages-container,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\renewal\updateProductsAndPackages.html,js--update_products_and_packages-back_action,44,button,btn btn--size-sm btn--outline btn--outline-green btn--rounded-2 btn--width-140 ml-20 js--update_products_and_packages-back_action,('CMN.policyRenewal.cancel')
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\renewal\updateProductsAndPackages.html,js--update_products_and_packages-proceed_button,55,button,btn btn--size-sm btn--background-green btn--rounded-2 btn--width-140 oj-helper-margin-start-auto js--update_products_and_packages-proceed_button,('CMN.policyRenewal.save')
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\renewal\updateProductsAndPackagesItem.html,js--update_products_and_packages_item-select_product,21,oj-select-one,select js--update_products_and_packages_item-select_product,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\search\formSearchPremium.html,js--form_search_premium-panel,9,div,panel mb-30 panel--gray--light oj-flex mr-10 js--form_search_premium-panel,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\search\formSearchPremium.html,js--form_search_premium-category_panel,43,div,panel panel--type2 panel--gray--light oj-flex js--form_search_premium-category_panel,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\search\formSearchPremium.html,js--form_search_premium-premium-panel,73,div,panel panel--white js--form_search_premium-premium-panel,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\search\formSearchPremium.html,js--form_search_premium-btn_click_fetch_data_searchfor_premium,91,button,btn btn--size-md btn--background-green btn--width-200 js--form_search_premium-btn_click_fetch_data_searchfor_premium,"('CMN.searchFilter.fetchButton'), attr: {'disabled': premiumSearchHandler.aCriteria.userCriteria().length == 0}, css:{'btn-disabled': premiumSearchHandler.aCriteria.userCriteria()"
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\search\formSearchPremium.html,js--form_search_premium-btn_click_fetch_data_searchfor_loading,95,button,btn btn--size-md btn--background-green btn--width-200 js--form_search_premium-btn_click_fetch_data_searchfor_loading,"('CMN.searchFilter.fetchButton'), attr: {'disabled': loadingSearchHandler.aCriteria.userCriteria().length == 0}, css:{'btn-disabled': loadingSearchHandler.aCriteria.userCriteria()"
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\search\formSearchPremium.html,js--form_search_premium-premium_adjust_panel,104,div,panel panel--white js--form_search_premium-premium_adjust_panel,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\search\formSearchPremium.html,js--form_search_premium-premiumadj_label,115,oj-label,oj-label oj-component oj-complete js--form_search_premium-premiumadj_label,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\search\formSearchPremium.html,js--form_search_premium-add_amount,120,oj-input-text,input input-with-addon-right oj-inputtext oj-form-control oj-component oj-complete js--form_search_premium-add_amount,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\search\formSearchPremium.html,js--form_search_premium-adjperiod_label,135,oj-label,oj-label oj-component oj-complete js--form_search_premium-adjperiod_label,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\search\formSearchPremium.html,js--form_search_premium-select_adjustment_period,140,oj-select-one,select js--form_search_premium-select_adjustment_period,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\search\formSearchPremium.html,js--form_search_premium-permiumpercent_label,157,oj-label,oj-label oj-component oj-complete js--form_search_premium-permiumpercent_label,
